Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
105/04/12,"4,113,273","376,649,743",90.80,92.10,90.80,91.30,+1.50,"2,553"
105/04/13,"3,934,504","364,466,311",92.00,93.10,91.80,92.60,+1.30,"2,829"
105/04/14,"5,270,954","488,265,468",93.90,93.90,92.00,92.20,-0.40,"2,393"
105/04/15,"3,770,306","353,060,505",92.20,94.00,92.20,94.00,+1.80,"2,620"
105/04/18,"2,786,165","257,607,332",93.20,93.40,92.20,92.50,-1.50,"1,556"
105/04/19,"4,071,309","379,674,333",93.20,94.00,92.50,93.00,+0.50,"1,970"
105/04/20,"6,157,907","564,273,158",93.90,94.40,90.00,91.50,-1.50,"3,829"
105/04/21,"3,992,331","361,616,184",92.00,92.20,89.90,91.10,-0.40,"2,590"
105/04/22,"3,254,202","294,029,477",91.10,91.10,89.80,90.60,-0.50,"2,050"
105/04/25,"1,823,871","166,263,454",91.00,91.80,90.30,91.80,+1.20,"1,195"
105/04/26,"2,840,041","261,502,248",91.70,93.00,91.20,91.50,-0.30,"1,861"
105/04/27,"2,467,331","228,419,781",91.80,93.00,91.80,92.50,+1.00,"1,743"
105/04/28,"5,031,089","470,061,606",93.00,94.00,92.40,93.90,+1.40,"2,939"
105/04/29,"4,008,535","370,381,129",93.90,93.90,91.70,91.70,-2.20,"2,630"
105/05/03,"3,192,563","290,506,195",92.90,92.90,90.20,91.30,-0.40,"1,880"
105/05/04,"3,496,749","313,473,279",90.60,90.90,88.50,88.60,-2.70,"2,166"
105/05/05,"3,938,667","347,430,457",88.30,89.10,87.10,88.30,-0.30,"2,261"
105/05/06,"5,775,523","517,954,772",88.10,90.20,87.70,90.00,+1.70,"2,217"
105/05/09,"3,285,090","295,358,200",90.00,90.60,88.80,90.60,+0.60,"1,524"
105/05/10,"4,775,541","424,544,837",90.60,90.70,87.40,88.40,-2.20,"2,667"
105/05/11,"6,155,708","537,193,487",88.40,88.70,86.30,86.50,-1.90,"3,738"
105/05/12,"5,178,586","455,116,998",86.50,88.90,86.00,88.60,+2.10,"3,569"
105/05/13,"6,506,271","558,955,106",87.30,87.80,85.00,85.30,-3.30,"4,151"
105/05/16,"3,015,764","259,410,519",85.30,86.70,85.00,85.50,+0.20,"2,123"
105/05/17,"3,630,782","316,490,523",86.10,88.00,86.00,88.00,+2.50,"2,490"
105/05/18,"3,631,351","321,504,800",86.50,89.40,86.20,89.20,+1.20,"2,280"
105/05/19,"4,348,077","383,692,196",88.70,89.10,87.20,88.30,-0.90,"3,049"
105/05/20,"3,594,174","313,130,538",88.20,88.20,86.60,86.80,-1.50,"2,172"
105/05/23,"3,963,937","351,604,066",86.20,90.00,85.60,89.80,+3.00,"2,641"
105/05/24,"4,256,771","380,835,601",89.00,90.40,88.50,89.40,-0.40,"3,074"
105/05/25,"3,468,488","312,926,513",90.10,90.70,89.50,90.50,+1.10,"2,649"
105/05/26,"2,681,569","239,675,595",89.80,90.00,88.90,88.90,-1.60,"1,936"
105/05/27,"2,641,703","236,425,414",89.80,90.80,88.90,89.90,+1.00,"2,000"
105/05/30,"1,363,799","122,608,410",89.10,90.70,89.10,90.10,+0.20,883
105/05/31,"7,686,140","681,478,961",89.50,90.00,87.60,89.00,-1.10,"2,511"
105/06/01,"2,934,814","258,684,170",88.10,88.60,87.90,87.90,-1.10,"2,244"
105/06/02,"4,322,280","383,771,747",88.00,89.50,88.00,88.20,+0.30,"2,917"
105/06/03,"3,158,474","276,658,630",88.70,88.70,87.00,87.30,-0.90,"2,252"
105/06/04,"1,334,498","118,132,220",87.70,88.90,87.40,88.80,+1.50,700
105/06/06,"2,902,505","260,258,845",89.40,90.10,89.20,89.20,+0.40,"1,625"
105/06/07,"4,533,855","407,252,150",89.20,90.20,89.20,90.20,+1.00,"3,093"
105/06/08,"6,760,805","602,975,633",89.20,90.20,88.40,88.50,-1.70,"4,368"
105/06/13,"3,565,440","313,208,021",88.50,89.10,86.80,87.10,-1.40,"2,201"
105/06/14,"4,407,227","379,279,853",86.80,87.40,85.50,86.20,-0.90,"2,934"
105/06/15,"5,632,790","485,730,004",85.80,87.20,85.70,87.20,+1.00,"3,126"
105/06/16,"7,325,088","627,948,773",86.30,86.60,85.10,86.10,-1.10,"4,080"
105/06/17,"15,594,045","1,334,951,351",86.30,86.80,84.30,85.80,-0.30,"4,593"
105/06/20,"5,353,975","464,202,529",86.90,87.30,86.10,86.70,+0.90,"3,312"
105/06/21,"4,332,194","380,720,003",86.70,88.60,86.70,88.60,+1.90,"2,910"
105/06/22,"5,432,536","483,655,456",88.00,89.80,87.70,89.30,+0.70,"2,869"
105/06/23,"2,064,684","182,340,761",88.90,88.90,88.00,88.40,-0.90,"1,449"
105/06/24,"4,649,410","402,809,202",88.00,88.60,85.50,86.60,-1.80,"2,771"
105/06/27,"2,356,057","205,491,216",86.60,87.90,86.10,87.60,+1.00,"1,688"
105/06/28,"3,633,905","316,113,619",87.00,87.30,86.30,87.10,-0.50,"2,811"
105/06/29,"3,094,947","270,507,659",87.10,87.70,86.80,87.50,+0.40,"2,045"
105/06/30,"5,713,066","500,538,273",88.00,88.00,87.20,87.50, 0.00,"2,691"
105/07/01,"8,492,801","757,078,454",87.10,90.00,86.60,90.00,+2.50,"4,296"
105/07/04,"5,540,441","481,745,926",87.60,88.00,86.20,86.20,X0.00,"2,530"
105/07/05,"4,883,309","415,637,065",86.00,86.40,84.50,84.90,-1.30,"2,858"
105/07/06,"4,830,327","406,247,060",84.50,85.00,83.30,84.60,-0.30,"3,338"
105/07/07,"3,950,137","340,216,405",85.00,86.90,85.00,86.50,+1.90,"2,388"
105/07/11,"4,859,106","421,718,541",86.50,87.60,86.10,86.30,-0.20,"2,708"
105/07/12,"6,638,790","583,616,178",87.00,88.50,86.90,88.00,+1.70,"3,111"
105/07/13,"5,243,826","462,624,215",89.00,89.10,87.40,88.00, 0.00,"3,307"
105/07/14,"2,198,521","192,792,171",88.30,88.40,87.30,87.30,-0.70,"1,535"
105/07/15,"2,948,460","258,508,102",88.00,88.00,86.70,87.80,+0.50,"1,836"
105/07/18,"3,201,357","280,904,459",87.80,88.00,87.30,87.80, 0.00,"1,983"
105/07/19,"6,893,128","607,816,244",88.00,88.70,87.50,88.40,+0.60,"3,357"
105/07/20,"8,134,989","731,139,902",88.80,90.50,88.60,90.50,+2.10,"4,329"
105/07/21,"5,508,411","505,501,870",91.00,92.20,90.90,91.90,+1.40,"3,533"
105/07/22,"2,762,246","252,312,540",91.60,92.10,90.30,90.50,-1.40,"1,644"
105/07/25,"2,366,578","214,742,269",91.50,92.70,89.60,90.50, 0.00,"1,451"
105/07/26,"2,737,171","244,955,417",90.50,90.50,89.00,89.80,-0.70,"2,128"
105/07/27,"2,722,153","246,394,142",90.40,91.00,89.60,91.00,+1.20,"1,864"
105/07/28,"2,097,592","191,517,272",91.10,91.90,90.60,91.40,+0.40,"1,652"
105/07/29,"2,310,292","210,303,090",90.90,91.60,90.40,90.80,-0.60,"1,407"
105/08/01,"1,810,590","165,281,122",91.10,91.90,90.60,91.40,+0.60,"1,355"
105/08/02,"1,984,331","180,253,012",91.50,91.80,90.20,90.40,-1.00,"1,501"
105/08/03,"3,356,155","301,906,615",89.50,91.10,88.70,90.00,-0.40,"2,524"
105/08/04,"1,435,034","128,840,249",90.00,90.70,89.30,90.00, 0.00,962
105/08/05,"1,992,733","180,746,513",90.00,91.00,89.90,90.70,+0.70,"1,343"
105/08/08,"1,686,988","153,418,203",90.70,91.50,90.60,91.10,+0.40,"1,274"
105/08/09,"5,230,421","487,589,074",91.50,94.80,91.50,94.70,+3.60,"3,186"
105/08/10,"5,615,964","538,487,608",94.70,98.00,93.60,98.00,+3.30,"3,195"
105/08/11,"6,062,989","593,911,922",97.50,100.00,95.80,96.90,-1.10,"3,444"
105/08/12,"4,644,257","459,898,848",96.90,100.00,96.90,99.70,+2.80,"2,804"
105/08/15,"2,890,610","284,732,980",99.70,100.50,97.70,98.30,-1.40,"2,088"
105/08/16,"1,657,271","161,616,983",98.40,98.40,96.80,97.80,-0.50,"1,057"
105/08/17,"3,506,131","345,739,105",97.80,99.40,97.40,99.40,+1.60,"2,612"
105/08/18,"1,802,013","176,890,760",99.30,99.30,97.50,97.50,-1.90,"1,020"
105/08/19,"3,521,457","337,933,846",98.00,98.50,94.50,95.10,-2.40,"2,079"
105/08/22,"4,202,222","392,223,045",94.20,95.10,91.60,94.40,-0.70,"2,479"
105/08/23,"2,725,468","255,945,475",94.20,95.20,93.20,94.90,+0.50,"1,422"
105/08/24,"2,250,433","211,184,402",94.20,94.90,93.50,94.00,-0.90,"1,503"
105/08/25,"2,358,526","222,824,308",93.60,95.10,93.30,94.90,+0.90,"1,546"
105/08/26,"1,906,310","180,332,840",94.00,95.50,94.00,95.50,+0.60,"1,357"
105/08/29,"2,994,338","279,833,427",95.20,95.20,92.70,93.60,-1.90,"1,819"
105/08/30,"1,839,760","170,778,747",93.80,94.00,92.50,92.60,-1.00,956
105/08/31,"4,614,723","426,863,879",92.00,93.40,91.30,92.80,+0.20,"2,669"
105/09/01,"2,128,987","196,184,004",92.10,92.80,91.50,92.00,-0.80,"1,509"
105/09/02,"2,021,050","186,652,089",92.00,93.10,91.60,92.10,+0.10,"1,263"
105/09/05,"2,309,961","215,506,659",92.10,94.00,92.10,93.40,+1.30,"1,373"
105/09/06,"2,847,696","267,218,340",93.40,94.30,93.00,94.20,+0.80,"1,402"
105/09/07,"4,712,548","448,935,660",94.70,96.10,94.00,95.50,+1.30,"2,763"
105/09/08,"3,059,385","292,304,901",95.20,96.00,94.50,96.00,+0.50,"1,386"
105/09/09,"2,490,077","236,919,929",95.10,95.80,94.30,95.80,-0.20,"1,538"
105/09/10,"650,732","61,093,785",94.10,94.80,93.60,93.60,-2.20,479
105/09/12,"4,891,644","447,237,025",92.50,93.10,90.30,90.30,-3.30,"2,581"
105/09/13,"4,716,016","430,152,756",90.80,92.10,90.40,91.30,+1.00,"2,618"
105/09/14,"3,627,386","327,286,340",90.40,91.50,89.70,89.70,-1.60,"1,311"
105/09/19,"5,087,954","471,193,169",90.70,93.90,90.10,93.90,+4.20,"2,952"
105/09/20,"2,957,878","278,356,739",93.80,94.50,93.00,94.20,+0.30,"1,894"
105/09/21,"4,119,801","392,396,729",93.70,96.10,93.50,95.90,+1.70,"2,579"
105/09/22,"2,318,620","221,831,555",96.50,96.50,95.30,95.50,-0.40,"1,416"
105/09/23,"2,141,068","203,416,928",94.80,95.80,94.30,94.90,-0.60,"1,537"
105/09/26,"974,166","92,432,049",94.30,95.40,94.30,95.40,+0.50,564
105/09/29,"3,219,581","308,326,040",96.20,96.20,95.10,95.90,+0.50,"1,975"
105/09/30,"3,550,503","334,718,077",95.10,95.60,93.00,94.20,-1.70,"1,524"
105/10/03,"2,230,297","212,178,962",94.10,96.00,93.60,96.00,+1.80,"1,431"
105/10/04,"3,119,133","302,608,501",96.00,97.70,95.30,97.50,+1.50,"1,609"
105/10/05,"813,285","78,716,465",96.60,97.10,96.20,96.80,-0.70,561
105/10/06,"2,712,788","266,121,004",97.80,98.50,97.50,98.40,+1.60,"1,263"
105/10/07,"3,746,600","368,842,431",98.50,99.20,97.50,97.90,-0.50,"1,911"
105/10/11,"3,888,240","382,831,886",97.90,99.20,97.40,98.40,+0.50,"2,589"
105/10/12,"3,188,970","310,994,873",97.10,98.00,96.60,98.00,-0.40,"1,800"
105/10/13,"5,771,491","573,343,409",98.30,100.00,98.30,100.00,+2.00,"3,923"
105/10/14,"3,427,016","342,603,868",99.80,100.50,99.10,99.90,-0.10,"1,687"
105/10/17,"5,362,973","538,509,573",100.00,102.00,98.50,102.00,+2.10,"2,783"
105/10/18,"3,602,756","364,443,463",101.50,102.00,100.50,101.50,-0.50,"2,318"
105/10/19,"5,092,615","526,588,230",101.00,104.00,100.50,103.00,+1.50,"3,578"
105/10/20,"7,113,697","746,930,988",103.00,106.00,103.00,105.00,+2.00,"3,352"
105/10/21,"14,123,940","1,487,962,700",104.50,110.50,101.50,105.50,+0.50,"4,239"
105/10/24,"5,893,878","608,414,482",105.50,105.50,102.00,103.00,-2.50,"3,405"
105/10/25,"4,879,789","519,080,634",102.50,107.50,102.50,106.50,+3.50,"2,433"
105/10/26,"3,266,160","344,458,800",105.50,107.00,103.50,105.00,-1.50,"2,078"
105/10/27,"2,765,357","287,989,628",104.00,105.50,103.00,104.50,-0.50,"1,553"
105/10/28,"2,313,163","241,683,526",104.50,105.00,103.50,105.00,+0.50,"1,206"
105/10/31,"3,343,309","346,246,945",103.00,105.50,101.50,105.50,+0.50,"1,730"
105/11/01,"2,216,270","231,285,810",103.50,105.50,103.50,104.00,-1.50,"1,370"
105/11/02,"3,770,404","385,520,002",102.50,104.00,101.00,102.00,-2.00,"2,001"
105/11/03,"4,091,610","418,022,610",101.50,103.50,101.00,101.50,-0.50,"2,173"
105/11/04,"2,411,923","243,802,759",101.00,102.00,100.50,100.50,-1.00,"1,642"
105/11/07,"5,388,180","567,392,080",101.50,107.00,101.50,107.00,+6.50,"2,564"
105/11/08,"4,006,037","429,787,962",108.00,108.50,105.50,108.00,+1.00,"2,336"
105/11/09,"5,911,522","618,463,788",108.00,109.00,102.50,104.50,-3.50,"3,083"
105/11/10,"5,833,305","622,765,025",107.00,108.50,105.50,105.50,+1.00,"2,254"
105/11/11,"4,968,085","508,835,618",104.00,104.50,101.50,101.50,-4.00,"3,191"
105/11/14,"6,705,686","669,929,858",102.50,103.00,99.30,99.30,-2.20,"3,697"
105/11/15,"5,601,409","558,341,792",99.30,101.00,98.50,99.50,+0.20,"2,850"
105/11/16,"5,456,925","549,056,115",101.00,102.00,99.40,99.50, 0.00,"3,030"
105/11/17,"4,617,865","460,763,665",100.00,100.00,98.80,100.00,+0.50,"2,232"
105/11/18,"4,300,000","427,643,892",99.50,100.50,99.00,99.50,-0.50,"2,491"
105/11/21,"1,700,193","169,771,897",99.90,100.50,98.90,100.00,+0.50,"1,017"
105/11/22,"3,987,101","412,131,940",101.00,105.00,101.00,103.50,+3.50,"2,466"
105/11/23,"3,010,062","314,943,448",103.50,106.00,103.00,105.00,+1.50,"1,991"
105/11/24,"1,462,872","152,252,188",104.00,105.00,103.00,104.50,-0.50,854
105/11/25,"1,022,084","107,037,736",104.50,105.00,103.50,105.00,+0.50,758
105/11/28,"1,596,192","167,559,968",104.50,106.00,104.00,104.50,-0.50,"1,126"
105/11/29,"2,261,592","233,217,884",104.00,104.50,102.50,102.50,-2.00,"1,286"
105/11/30,"5,758,368","609,590,376",103.50,107.50,102.00,107.50,+5.00,"1,946"
105/12/01,"5,032,405","550,287,426",107.50,110.50,107.00,109.50,+2.00,"2,894"
105/12/02,"3,093,419","334,514,252",109.50,110.00,107.00,108.50,-1.00,"1,797"
105/12/05,"2,140,697","230,128,079",107.50,108.50,106.00,107.50,-1.00,"1,540"
105/12/06,"4,165,410","461,438,100",108.50,112.00,108.50,111.00,+3.50,"2,547"
105/12/07,"2,185,927","240,153,497",112.00,112.00,109.00,110.00,-1.00,"1,281"
105/12/08,"4,773,172","532,199,092",110.00,113.50,108.50,111.50,+1.50,"2,558"
105/12/09,"2,164,509","244,909,017",112.00,113.50,112.00,113.50,+2.00,"1,453"
105/12/12,"2,859,906","319,374,607",115.00,115.00,110.00,111.00,-2.50,"1,975"
105/12/13,"2,098,854","235,943,564",110.50,113.50,110.00,113.50,+2.50,"1,488"
105/12/14,"1,970,477","220,344,447",112.00,112.50,111.00,111.50,-2.00,"1,438"
105/12/15,"3,484,599","380,068,291",110.50,111.50,107.50,109.50,-2.00,"1,749"
105/12/16,"2,907,411","318,389,088",109.00,110.00,109.00,109.50, 0.00,"1,499"
105/12/19,"1,688,077","185,521,924",109.00,111.50,108.00,109.50, 0.00,"1,204"
105/12/20,"2,942,130","316,989,410",109.50,110.50,107.00,107.50,-2.00,"1,390"
105/12/21,"3,310,726","353,835,315",108.00,109.00,105.50,106.50,-1.00,"1,745"
105/12/22,"1,908,477","202,503,819",106.00,107.50,105.00,105.50,-1.00,"1,102"
105/12/23,"2,643,159","277,064,113",105.50,106.00,104.00,105.00,-0.50,"1,658"
105/12/26,"1,216,784","127,848,604",105.50,106.00,104.00,105.00, 0.00,511
105/12/27,"622,511","66,096,666",105.50,106.50,105.50,106.00,+1.00,413
105/12/28,"2,243,262","242,276,796",106.00,109.00,105.50,108.00,+2.00,"1,147"
105/12/29,"2,742,704","294,491,971",108.00,109.00,106.50,106.50,-1.50,"1,204"
105/12/30,"4,863,311","539,181,521",108.00,112.50,107.50,112.00,+5.50,"2,699"
